Time: 10.79, Decolonized Patient: 81
Time: 3794.88, Decolonized Patient: 12998
Time: 3799.62, Decolonized Patient: 13263
Time: 3799.99, Decolonized Patient: 13345
Time: 3805.66, Decolonized Patient: 13232
Time: 3806.70, Decolonized Patient: 13306
Time: 3808.75, Decolonized Patient: 13253
Time: 3810.58, Decolonized Patient: 13303
Time: 3811.58, Decolonized Patient: 13037
Time: 3812.19, Decolonized Patient: 13306
Time: 3812.73, Decolonized Patient: 13208
Time: 3818.92, Decolonized Patient: 13226
Time: 3819.40, Decolonized Patient: 13297
Time: 3838.61, Decolonized Patient: 13263
Time: 3838.99, Decolonized Patient: 13279
Time: 3873.30, Decolonized Patient: 13543
Time: 3879.34, Decolonized Patient: 13503
Time: 3880.12, Decolonized Patient: 13539
Time: 3889.96, Decolonized Patient: 13545
Time: 3893.89, Decolonized Patient: 13464
Time: 3894.00, Decolonized Patient: 13621
Time: 3895.71, Decolonized Patient: 13620
Time: 3897.67, Decolonized Patient: 13637
Time: 3899.53, Decolonized Patient: 13540
Time: 3900.33, Decolonized Patient: 13503
Time: 3901.32, Decolonized Patient: 13683
Time: 3902.34, Decolonized Patient: 13539
Time: 3906.73, Decolonized Patient: 13700
Time: 3908.94, Decolonized Patient: 13570
Time: 3911.42, Decolonized Patient: 13666
Time: 3912.02, Decolonized Patient: 13632
Time: 3914.08, Decolonized Patient: 13632
Time: 3915.93, Decolonized Patient: 13720
Time: 3916.24, Decolonized Patient: 13653
Time: 3916.58, Decolonized Patient: 13570
Time: 3923.00, Decolonized Patient: 13601
Time: 3923.04, Decolonized Patient: 13707
Time: 3927.07, Decolonized Patient: 13666
Time: 3930.97, Decolonized Patient: 13705
Time: 3931.54, Decolonized Patient: 13784
Time: 3933.76, Decolonized Patient: 13660
Time: 3938.02, Decolonized Patient: 13791
Time: 3938.42, Decolonized Patient: 13464
Time: 3940.37, Decolonized Patient: 13757
Time: 3941.75, Decolonized Patient: 13713
Time: 3942.80, Decolonized Patient: 13590
Time: 3944.93, Decolonized Patient: 13772
Time: 3951.35, Decolonized Patient: 13683
Time: 3951.61, Decolonized Patient: 13834
Time: 3953.34, Decolonized Patient: 13810
Time: 3953.42, Decolonized Patient: 13696
Time: 3954.41, Decolonized Patient: 13796
Time: 3954.84, Decolonized Patient: 13781
Time: 3959.56, Decolonized Patient: 13790
Time: 3963.57, Decolonized Patient: 13923
Time: 3968.58, Decolonized Patient: 13774
Time: 3971.33, Decolonized Patient: 13769
Time: 3974.10, Decolonized Patient: 13860
Time: 3976.23, Decolonized Patient: 13683
Time: 3986.95, Decolonized Patient: 13887
Time: 3991.46, Decolonized Patient: 13982
Time: 3998.54, Decolonized Patient: 13921
Time: 4000.46, Decolonized Patient: 13926
Time: 4001.17, Decolonized Patient: 13835
Time: 4002.70, Decolonized Patient: 13683
Time: 4004.64, Decolonized Patient: 14052
Time: 4007.01, Decolonized Patient: 14020
Time: 4009.64, Decolonized Patient: 14011
Time: 4011.42, Decolonized Patient: 13972
Time: 4012.24, Decolonized Patient: 14001
Time: 4013.86, Decolonized Patient: 14046
Time: 4015.10, Decolonized Patient: 14090
Time: 4015.90, Decolonized Patient: 13921
Time: 4015.95, Decolonized Patient: 14021
Time: 4018.01, Decolonized Patient: 14073
Time: 4020.71, Decolonized Patient: 14115
Time: 4021.45, Decolonized Patient: 14096
Time: 4024.54, Decolonized Patient: 14086
Time: 4026.17, Decolonized Patient: 14109
Time: 4031.52, Decolonized Patient: 14146
Time: 4043.18, Decolonized Patient: 14126
Time: 4043.69, Decolonized Patient: 14068
Time: 4046.16, Decolonized Patient: 13972
Time: 4046.74, Decolonized Patient: 14051
Time: 4058.50, Decolonized Patient: 14181
Time: 4060.67, Decolonized Patient: 14193
Time: 4061.51, Decolonized Patient: 14214
Time: 4068.48, Decolonized Patient: 14226
Time: 4086.47, Decolonized Patient: 14258
Time: 4093.90, Decolonized Patient: 14339
Time: 4094.54, Decolonized Patient: 14308
Time: 4094.73, Decolonized Patient: 14305
Time: 4098.11, Decolonized Patient: 14302
Time: 4100.27, Decolonized Patient: 14265
Time: 4100.77, Decolonized Patient: 14299
Time: 4101.82, Decolonized Patient: 14256
Time: 4106.13, Decolonized Patient: 14316
Time: 4109.49, Decolonized Patient: 14381
Time: 4110.03, Decolonized Patient: 14371
Time: 4111.88, Decolonized Patient: 14316
Time: 4113.60, Decolonized Patient: 14235
Time: 4116.38, Decolonized Patient: 14316
Time: 4118.56, Decolonized Patient: 14365
Time: 4130.72, Decolonized Patient: 14160
Time: 4135.00, Decolonized Patient: 14365
Time: 4141.44, Decolonized Patient: 14410
Time: 4145.15, Decolonized Patient: 14478
Time: 4155.20, Decolonized Patient: 14474
Time: 4156.72, Decolonized Patient: 14485
Time: 4156.89, Decolonized Patient: 14495
Time: 4162.16, Decolonized Patient: 14479
Time: 4162.98, Decolonized Patient: 14481
Time: 4166.90, Decolonized Patient: 14410
Time: 4167.38, Decolonized Patient: 14530
Time: 4167.91, Decolonized Patient: 14498
Time: 4169.19, Decolonized Patient: 14493
Time: 4170.55, Decolonized Patient: 14567
Time: 4184.84, Decolonized Patient: 14538
Time: 4186.63, Decolonized Patient: 14613
Time: 4186.76, Decolonized Patient: 14578
Time: 4187.65, Decolonized Patient: 14493
Time: 4190.43, Decolonized Patient: 14602
Time: 4191.50, Decolonized Patient: 14641
Time: 4196.58, Decolonized Patient: 14614
Time: 4199.95, Decolonized Patient: 14614
Time: 4202.28, Decolonized Patient: 14622
Time: 4204.45, Decolonized Patient: 14365
Time: 4207.21, Decolonized Patient: 14658
Time: 4219.04, Decolonized Patient: 14725
Time: 4222.72, Decolonized Patient: 14673
Time: 4226.16, Decolonized Patient: 14674
Time: 4228.12, Decolonized Patient: 14683
Time: 4234.87, Decolonized Patient: 14763
Time: 4237.84, Decolonized Patient: 14779
Time: 4239.08, Decolonized Patient: 14500
Time: 4250.42, Decolonized Patient: 14852
Time: 4256.02, Decolonized Patient: 14694
Time: 4256.04, Decolonized Patient: 14832
Time: 4262.45, Decolonized Patient: 14944
Time: 4265.51, Decolonized Patient: 14919
Time: 4266.34, Decolonized Patient: 14909
Time: 4281.01, Decolonized Patient: 14898
Time: 4289.11, Decolonized Patient: 14932
Time: 4291.18, Decolonized Patient: 14984
Time: 4292.68, Decolonized Patient: 14966
Time: 4294.01, Decolonized Patient: 14929
Time: 4297.90, Decolonized Patient: 14982
Time: 4303.92, Decolonized Patient: 15005
Time: 4304.82, Decolonized Patient: 14927
Time: 4306.38, Decolonized Patient: 14932
Time: 4309.97, Decolonized Patient: 15057
Time: 4310.74, Decolonized Patient: 15073
Time: 4339.94, Decolonized Patient: 15150
Time: 4349.76, Decolonized Patient: 15066
Time: 4350.92, Decolonized Patient: 15066
Time: 4351.82, Decolonized Patient: 15145
Time: 4358.11, Decolonized Patient: 15101
Time: 4359.35, Decolonized Patient: 15257
Time: 4359.57, Decolonized Patient: 15144
Time: 4361.26, Decolonized Patient: 15196
Time: 4366.46, Decolonized Patient: 15225
Time: 4367.93, Decolonized Patient: 15187
Time: 4369.66, Decolonized Patient: 15246
Time: 4392.73, Decolonized Patient: 15323
Time: 4400.08, Decolonized Patient: 15253
Time: 4400.98, Decolonized Patient: 15334
Time: 4406.37, Decolonized Patient: 15351
Time: 4406.75, Decolonized Patient: 15357
Time: 4409.81, Decolonized Patient: 15338
Time: 4412.23, Decolonized Patient: 15323
Time: 4418.21, Decolonized Patient: 15409
Time: 4418.97, Decolonized Patient: 15340
Time: 4422.39, Decolonized Patient: 15323
Time: 4426.42, Decolonized Patient: 15391
Time: 4428.12, Decolonized Patient: 15377
Time: 4433.19, Decolonized Patient: 15509
Time: 4433.77, Decolonized Patient: 15452
Time: 4434.55, Decolonized Patient: 15448
Time: 4435.48, Decolonized Patient: 15323
Time: 4436.52, Decolonized Patient: 15264
Time: 4442.45, Decolonized Patient: 15410
Time: 4445.70, Decolonized Patient: 15556
Time: 4445.74, Decolonized Patient: 15401
Time: 4447.87, Decolonized Patient: 15447
Time: 4448.97, Decolonized Patient: 15540
Time: 4460.19, Decolonized Patient: 15367
Time: 4466.83, Decolonized Patient: 15544
Time: 4471.32, Decolonized Patient: 15551
Time: 4473.91, Decolonized Patient: 15597
Time: 4475.74, Decolonized Patient: 15583
Time: 4479.31, Decolonized Patient: 15509
Time: 4479.55, Decolonized Patient: 15546
Time: 4480.13, Decolonized Patient: 15584
Time: 4486.27, Decolonized Patient: 15477
Time: 4492.78, Decolonized Patient: 15615
Time: 4494.31, Decolonized Patient: 15556
Time: 4495.96, Decolonized Patient: 15452
Time: 4510.96, Decolonized Patient: 15680
Time: 4514.14, Decolonized Patient: 15646
Time: 4518.54, Decolonized Patient: 15628
Time: 4519.46, Decolonized Patient: 15739
Time: 4523.85, Decolonized Patient: 15452
Time: 4535.57, Decolonized Patient: 15752
Time: 4538.80, Decolonized Patient: 15741
Time: 4540.48, Decolonized Patient: 15747
Time: 4545.51, Decolonized Patient: 15700
Time: 4558.49, Decolonized Patient: 15872
Time: 4568.71, Decolonized Patient: 15896
Time: 4570.86, Decolonized Patient: 15843
Time: 4571.21, Decolonized Patient: 15969
Time: 4574.38, Decolonized Patient: 15852
Time: 4579.55, Decolonized Patient: 15897
Time: 4580.98, Decolonized Patient: 15902
Time: 4588.67, Decolonized Patient: 15974
Time: 4592.40, Decolonized Patient: 15991
Time: 4595.91, Decolonized Patient: 16010
Time: 4598.09, Decolonized Patient: 15963
Time: 4598.39, Decolonized Patient: 15993
Time: 4603.70, Decolonized Patient: 15991
Time: 4604.58, Decolonized Patient: 15814
Time: 4609.09, Decolonized Patient: 15897
Time: 4610.57, Decolonized Patient: 16008
Time: 4616.17, Decolonized Patient: 16030
Time: 4619.91, Decolonized Patient: 15955
Time: 4620.40, Decolonized Patient: 16118
Time: 4631.75, Decolonized Patient: 16050
Time: 4632.89, Decolonized Patient: 16130
Time: 4633.37, Decolonized Patient: 16127
Time: 4634.24, Decolonized Patient: 16071
Time: 4635.39, Decolonized Patient: 16126
Time: 4637.87, Decolonized Patient: 16021
Time: 4640.38, Decolonized Patient: 16048
Time: 4641.25, Decolonized Patient: 16052
Time: 4642.03, Decolonized Patient: 16149
Time: 4643.13, Decolonized Patient: 16041
Time: 4646.85, Decolonized Patient: 16175
Time: 4647.48, Decolonized Patient: 16048
Time: 4650.48, Decolonized Patient: 16083
Time: 4650.78, Decolonized Patient: 16251
Time: 4654.33, Decolonized Patient: 16089
Time: 4657.74, Decolonized Patient: 16179
Time: 4659.34, Decolonized Patient: 16221
Time: 4659.63, Decolonized Patient: 16220
Time: 4660.41, Decolonized Patient: 16192
Time: 4663.14, Decolonized Patient: 16004
Time: 4664.15, Decolonized Patient: 16294
Time: 4666.12, Decolonized Patient: 16271
Time: 4667.23, Decolonized Patient: 16244
Time: 4668.63, Decolonized Patient: 16021
Time: 4673.21, Decolonized Patient: 16234
Time: 4675.92, Decolonized Patient: 16267
Time: 4680.63, Decolonized Patient: 16300
Time: 4683.43, Decolonized Patient: 16267
Time: 4683.52, Decolonized Patient: 16244
Time: 4683.55, Decolonized Patient: 16278
Time: 4683.77, Decolonized Patient: 16276
Time: 4685.23, Decolonized Patient: 16276
Time: 4690.98, Decolonized Patient: 16326
Time: 4692.17, Decolonized Patient: 16276
Time: 4693.92, Decolonized Patient: 16383
Time: 4696.72, Decolonized Patient: 16386
Time: 4698.16, Decolonized Patient: 16357
Time: 4700.62, Decolonized Patient: 16179
Time: 4701.54, Decolonized Patient: 16405
Time: 4704.89, Decolonized Patient: 16383
Time: 4707.06, Decolonized Patient: 16201
Time: 4709.97, Decolonized Patient: 16218
Time: 4711.28, Decolonized Patient: 16462
Time: 4716.29, Decolonized Patient: 16419
Time: 4716.68, Decolonized Patient: 16418
Time: 4718.99, Decolonized Patient: 16496
Time: 4719.49, Decolonized Patient: 16442
Time: 4724.23, Decolonized Patient: 16427
Time: 4733.10, Decolonized Patient: 16494
Time: 4735.05, Decolonized Patient: 16521
Time: 4737.90, Decolonized Patient: 16330
Time: 4741.40, Decolonized Patient: 16503
Time: 4743.78, Decolonized Patient: 16544
Time: 4744.63, Decolonized Patient: 16418
Time: 4746.70, Decolonized Patient: 16521
Time: 4747.60, Decolonized Patient: 16612
Time: 4748.11, Decolonized Patient: 16635
Time: 4749.03, Decolonized Patient: 16548
Time: 4753.61, Decolonized Patient: 16544
Time: 4755.90, Decolonized Patient: 16589
Time: 4756.52, Decolonized Patient: 16609
Time: 4758.63, Decolonized Patient: 16594
Time: 4764.26, Decolonized Patient: 16611
Time: 4769.41, Decolonized Patient: 16366
Time: 4770.78, Decolonized Patient: 16599
Time: 4771.56, Decolonized Patient: 16652
Time: 4772.89, Decolonized Patient: 16589
Time: 4776.30, Decolonized Patient: 16671
Time: 4785.81, Decolonized Patient: 16743
Time: 4786.64, Decolonized Patient: 16619
Time: 4788.21, Decolonized Patient: 16645
Time: 4789.14, Decolonized Patient: 16589
Time: 4792.65, Decolonized Patient: 16659
Time: 4800.49, Decolonized Patient: 16780
Time: 4803.82, Decolonized Patient: 16771
Time: 4804.55, Decolonized Patient: 16767
Time: 4805.35, Decolonized Patient: 16741
Time: 4806.34, Decolonized Patient: 16645
Time: 4806.59, Decolonized Patient: 16731
Time: 4810.38, Decolonized Patient: 16710
Time: 4813.55, Decolonized Patient: 16769
Time: 4813.69, Decolonized Patient: 16718
Time: 4814.90, Decolonized Patient: 16730
Time: 4815.32, Decolonized Patient: 16712
Time: 4818.81, Decolonized Patient: 16727
Time: 4820.31, Decolonized Patient: 16833
Time: 4824.87, Decolonized Patient: 16764
Time: 4827.31, Decolonized Patient: 16794
Time: 4828.87, Decolonized Patient: 16777
Time: 4838.67, Decolonized Patient: 16893
Time: 4840.39, Decolonized Patient: 16956
Time: 4841.41, Decolonized Patient: 16764
Time: 4842.13, Decolonized Patient: 16933
Time: 4850.06, Decolonized Patient: 16845
Time: 4850.97, Decolonized Patient: 16874
Time: 4851.81, Decolonized Patient: 16926
Time: 4855.06, Decolonized Patient: 16899
Time: 4856.91, Decolonized Patient: 16873
Time: 4858.96, Decolonized Patient: 16973
Time: 4863.73, Decolonized Patient: 17050
Time: 4868.07, Decolonized Patient: 16845
Time: 4868.77, Decolonized Patient: 16942
Time: 4868.78, Decolonized Patient: 17027
Time: 4870.65, Decolonized Patient: 17067
Time: 4871.30, Decolonized Patient: 16953
Time: 4872.51, Decolonized Patient: 16936
Time: 4876.92, Decolonized Patient: 16842
Time: 4882.91, Decolonized Patient: 16909
Time: 4886.56, Decolonized Patient: 17075
Time: 4892.09, Decolonized Patient: 16997
Time: 4893.59, Decolonized Patient: 17027
Time: 4897.35, Decolonized Patient: 16997
Time: 4898.60, Decolonized Patient: 17130
Time: 4902.55, Decolonized Patient: 17137
Time: 4915.09, Decolonized Patient: 17158
Time: 4916.01, Decolonized Patient: 17186
Time: 4919.01, Decolonized Patient: 17160
Time: 4919.61, Decolonized Patient: 17222
Time: 4919.86, Decolonized Patient: 17158
Time: 4920.10, Decolonized Patient: 17133
Time: 4920.85, Decolonized Patient: 17219
Time: 4922.83, Decolonized Patient: 17163
Time: 4924.75, Decolonized Patient: 17098
Time: 4924.98, Decolonized Patient: 17211
Time: 4926.23, Decolonized Patient: 16960
Time: 4929.57, Decolonized Patient: 17299
Time: 4934.72, Decolonized Patient: 17003
Time: 4936.94, Decolonized Patient: 17327
Time: 4939.30, Decolonized Patient: 17282
Time: 4939.99, Decolonized Patient: 17222
Time: 4940.48, Decolonized Patient: 17230
Time: 4941.64, Decolonized Patient: 17003
Time: 4946.15, Decolonized Patient: 17297
Time: 4948.38, Decolonized Patient: 17230
Time: 4948.87, Decolonized Patient: 17258
Time: 4952.49, Decolonized Patient: 17255
Time: 4958.18, Decolonized Patient: 17377
Time: 4959.33, Decolonized Patient: 17303
Time: 4962.96, Decolonized Patient: 17355
Time: 4963.49, Decolonized Patient: 17219
Time: 4966.68, Decolonized Patient: 17313
Time: 4972.45, Decolonized Patient: 17288
Time: 4973.07, Decolonized Patient: 17467
Time: 4985.04, Decolonized Patient: 17472
Time: 4988.46, Decolonized Patient: 17433
Time: 4989.24, Decolonized Patient: 17422
Time: 4993.28, Decolonized Patient: 17376
Time: 4993.72, Decolonized Patient: 17349
Time: 4995.06, Decolonized Patient: 17522
Time: 4996.62, Decolonized Patient: 17461
Time: 4998.12, Decolonized Patient: 17432
Time: 5000.19, Decolonized Patient: 17492
Time: 5001.33, Decolonized Patient: 17442
Time: 5003.31, Decolonized Patient: 17512
Time: 5004.94, Decolonized Patient: 17449
Time: 5011.21, Decolonized Patient: 17490
Time: 5017.59, Decolonized Patient: 17549
Time: 5022.95, Decolonized Patient: 17562
Time: 5028.96, Decolonized Patient: 17527
Time: 5032.14, Decolonized Patient: 17604
Time: 5033.49, Decolonized Patient: 17609
Time: 5036.60, Decolonized Patient: 17374
Time: 5037.92, Decolonized Patient: 17575
Time: 5038.04, Decolonized Patient: 17496
Time: 5038.86, Decolonized Patient: 17609
Time: 5040.78, Decolonized Patient: 17612
Time: 5042.49, Decolonized Patient: 17600
Time: 5042.62, Decolonized Patient: 17490
Time: 5044.15, Decolonized Patient: 17527
Time: 5070.66, Decolonized Patient: 17697
Time: 5070.68, Decolonized Patient: 17715
Time: 5073.99, Decolonized Patient: 17696
Time: 5076.55, Decolonized Patient: 17614
Time: 5077.80, Decolonized Patient: 17575
Time: 5084.95, Decolonized Patient: 17801
Time: 5085.41, Decolonized Patient: 17575
Time: 5085.51, Decolonized Patient: 17831
Time: 5095.60, Decolonized Patient: 17827
Time: 5098.11, Decolonized Patient: 17820
Time: 5100.00, Decolonized Patient: 17827
Time: 5101.08, Decolonized Patient: 17788
Time: 5103.44, Decolonized Patient: 17831
Time: 5109.41, Decolonized Patient: 17918
Time: 5109.47, Decolonized Patient: 17859
Time: 5118.99, Decolonized Patient: 17831
Time: 5121.08, Decolonized Patient: 17933
Time: 5121.48, Decolonized Patient: 17860
Time: 5127.22, Decolonized Patient: 17916
Time: 5127.92, Decolonized Patient: 17846
Time: 5128.63, Decolonized Patient: 17884
Time: 5135.37, Decolonized Patient: 17882
Time: 5137.03, Decolonized Patient: 17840
Time: 5138.35, Decolonized Patient: 17943
Time: 5140.45, Decolonized Patient: 17911
Time: 5141.21, Decolonized Patient: 17982
Time: 5148.41, Decolonized Patient: 17929
Time: 5156.96, Decolonized Patient: 17992
Time: 5160.66, Decolonized Patient: 18041
Time: 5161.51, Decolonized Patient: 18038
Time: 5162.31, Decolonized Patient: 18043
Time: 5168.34, Decolonized Patient: 18095
Time: 5169.92, Decolonized Patient: 18050
Time: 5173.46, Decolonized Patient: 17879
Time: 5175.12, Decolonized Patient: 18039
Time: 5176.84, Decolonized Patient: 18060
Time: 5178.93, Decolonized Patient: 18057
Time: 5179.80, Decolonized Patient: 18121
Time: 5184.14, Decolonized Patient: 18151
Time: 5188.54, Decolonized Patient: 18164
Time: 5190.35, Decolonized Patient: 18181
Time: 5192.91, Decolonized Patient: 18160
Time: 5193.84, Decolonized Patient: 18057
Time: 5194.66, Decolonized Patient: 18097
Time: 5194.72, Decolonized Patient: 18170
Time: 5198.77, Decolonized Patient: 18011
Time: 5205.28, Decolonized Patient: 18196
Time: 5205.69, Decolonized Patient: 18164
Time: 5206.00, Decolonized Patient: 18171
Time: 5207.71, Decolonized Patient: 18158
Time: 5210.81, Decolonized Patient: 18228
Time: 5211.16, Decolonized Patient: 18217
Time: 5213.71, Decolonized Patient: 18158
Time: 5228.39, Decolonized Patient: 18279
Time: 5229.01, Decolonized Patient: 18284
Time: 5233.20, Decolonized Patient: 18374
Time: 5236.44, Decolonized Patient: 18281
Time: 5239.84, Decolonized Patient: 18299
Time: 5241.61, Decolonized Patient: 18328
Time: 5244.43, Decolonized Patient: 18275
Time: 5249.50, Decolonized Patient: 18348
Time: 5250.16, Decolonized Patient: 18364
Time: 5250.62, Decolonized Patient: 18351
Time: 5253.49, Decolonized Patient: 18322
Time: 5254.61, Decolonized Patient: 18374
Time: 5258.03, Decolonized Patient: 18439
Time: 5264.09, Decolonized Patient: 18449
Time: 5264.76, Decolonized Patient: 18386
Time: 5268.66, Decolonized Patient: 18452
Time: 5269.91, Decolonized Patient: 18426
Time: 5279.76, Decolonized Patient: 18478
Time: 5280.56, Decolonized Patient: 18551
Time: 5297.21, Decolonized Patient: 18455
Time: 5297.50, Decolonized Patient: 18569
Time: 5299.51, Decolonized Patient: 18554
Time: 5302.08, Decolonized Patient: 18551
Time: 5306.06, Decolonized Patient: 18591
Time: 5306.73, Decolonized Patient: 18590
Time: 5310.73, Decolonized Patient: 18514
Time: 5314.99, Decolonized Patient: 18630
Time: 5316.32, Decolonized Patient: 18628
Time: 5321.94, Decolonized Patient: 18595
Time: 5330.14, Decolonized Patient: 18648
Time: 5333.54, Decolonized Patient: 18516
Time: 5340.97, Decolonized Patient: 18683
Time: 5341.37, Decolonized Patient: 18745
Time: 5346.24, Decolonized Patient: 18702
Time: 5356.60, Decolonized Patient: 18813
Time: 5356.71, Decolonized Patient: 18672
Time: 5356.76, Decolonized Patient: 18765
Time: 5358.43, Decolonized Patient: 18611
Time: 5361.15, Decolonized Patient: 18709
Time: 5362.51, Decolonized Patient: 18792
Time: 5363.98, Decolonized Patient: 18805
Time: 5364.57, Decolonized Patient: 18705
Time: 5367.46, Decolonized Patient: 18808
Time: 5367.62, Decolonized Patient: 18800
Time: 5376.16, Decolonized Patient: 18591
Time: 5376.66, Decolonized Patient: 18702
Time: 5381.42, Decolonized Patient: 18761
Time: 5386.24, Decolonized Patient: 18880
Time: 5393.77, Decolonized Patient: 18846
Time: 5394.73, Decolonized Patient: 18921
Time: 5397.55, Decolonized Patient: 18854
Time: 5399.30, Decolonized Patient: 18890
Time: 5399.39, Decolonized Patient: 18591
Time: 5404.55, Decolonized Patient: 18886
Time: 5404.94, Decolonized Patient: 18765
Time: 5405.80, Decolonized Patient: 18918
Time: 5406.37, Decolonized Patient: 18935
Time: 5408.09, Decolonized Patient: 18947
Time: 5410.04, Decolonized Patient: 18860
Time: 5412.31, Decolonized Patient: 18611
Time: 5413.06, Decolonized Patient: 18946
Time: 5415.32, Decolonized Patient: 18825
Time: 5425.47, Decolonized Patient: 19028
Time: 5439.82, Decolonized Patient: 19095
Time: 5440.79, Decolonized Patient: 19110
Time: 5445.96, Decolonized Patient: 18926
Time: 5446.52, Decolonized Patient: 19051
Time: 5446.70, Decolonized Patient: 19048
Time: 5447.42, Decolonized Patient: 19168
Time: 5448.83, Decolonized Patient: 18926
Time: 5450.68, Decolonized Patient: 19173
Time: 5452.03, Decolonized Patient: 19082
Time: 5452.29, Decolonized Patient: 19092
Time: 5454.36, Decolonized Patient: 19181
Time: 5454.85, Decolonized Patient: 19060
Time: 5456.71, Decolonized Patient: 18983
Time: 5461.80, Decolonized Patient: 19083
Time: 5464.63, Decolonized Patient: 19141
Time: 5464.92, Decolonized Patient: 19156
Time: 5467.69, Decolonized Patient: 19085
Time: 5468.00, Decolonized Patient: 19156
Time: 5469.32, Decolonized Patient: 19126
Time: 5470.81, Decolonized Patient: 19129
Time: 5472.58, Decolonized Patient: 19137
Time: 5473.42, Decolonized Patient: 19173
Time: 5473.83, Decolonized Patient: 19193
Time: 5474.86, Decolonized Patient: 19051
